a	305	271
a	374	504
a	482	64
a	166	214
a	720	700
a	280	181
a	419	473
a	327	733
a	720	406
a	443	245
a	443	171
a	277	180
a	17	295
a	557	256
a	362	420
a	54	89
a	249	856
a	21	221
a	438	440
a	187	87
a	249	282
a	494	308
a	249	303
a	106	355
a	30	367
a	335	124
a	166	173
a	655	231
a	236	303
a	106	73
a	337	82
a	434	856
a	498	526
a	45	429
a	121	68
a	106	230
a	486	664
a	52	814
a	818	301
a	2	489
a	434	11
a	5	47
a	742	166
a	87	28
a	87	210
a	674	9
a	3	859
a	809	685
a	161	87
a	40	847
a	700	707
a	500	504
a	44	856
a	303	236
a	7	856
a	366	68
a	371	160
a	129	166
a	506	87
a	520	532
a	465	707
a	306	21
a	393	87
a	121	548
a	121	747
a	17	147
a	865	59
a	231	797
a	106	314
a	375	368
a	121	308
a	168	820
a	581	531
a	64	357
a	265	232
a	126	723
a	80	128
a	107	642
a	287	68
a	695	129
a	698	13
a	149	167
a	425	289
a	333	533
a	120	133
a	362	856
a	448	164
a	160	550
a	174	854
a	208	63
a	333	96
a	504	11
a	27	62
a	204	593
a	454	106
a	103	395
a	19	49
a	178	681
a	244	243
a	148	224
a	21	145
a	96	728
a	180	162
a	249	333
a	325	509
a	238	242
a	87	353
a	405	601
a	23	480
a	169	6
a	169	820
a	377	294
a	64	438
a	263	405
a	443	590
a	169	201
a	152	79
a	200	820
a	318	169
a	284	107
a	400	678
a	116	470
a	107	98
a	496	213
a	5	100
a	613	243
a	243	613
a	405	375
a	21	615
a	615	249
a	97	618
a	483	94
a	572	129
a	249	132
a	896	892
a	685	55
a	301	641
a	486	353
a	259	818
a	209	546
a	641	166
a	21	287
a	124	166
a	30	34
a	28	28
a	83	153
a	347	181
a	204	283
a	747	106
a	146	368
a	450	14
a	376	308
a	376	368
a	601	283
a	286	481
a	14	86
a	280	82
a	30	82
a	859	160
a	13	785
a	84	317
a	142	125
a	306	256
a	860	860
a	62	754
a	318	409
a	82	494
a	209	424
a	426	82
a	405	856
a	464	409
a	143	82
a	347	349
a	623	86
a	568	562
a	422	163
a	282	311
a	135	860
a	252	57
a	898	898
a	142	494
a	116	129
a	409	710
a	533	249
a	546	212
a	458	82
a	777	173
a	47	251
a	222	911
a	222	81
a	309	268
a	259	536
a	121	166
a	908	206
a	157	278
a	106	259
a	671	69
a	237	5
a	420	191
a	120	101
a	409	420
a	498	51
a	422	21
a	183	859
a	89	925
a	776	908
a	158	121
a	275	176
a	275	789
a	275	426
a	486	29
a	21	551
a	180	851
a	927	159
a	81	607
a	513	303
a	23	422
a	105	509
a	305	210
a	269	929
a	107	285
a	931	927
a	40	725
a	405	255
a	562	14
a	167	918
a	546	526
a	82	131
a	615	800
a	390	459
a	181	95
a	543	105
a	435	316
a	551	671
a	181	160
a	13	484
a	492	165
a	498	573
a	283	453
a	86	840
a	453	546
a	952	69
a	333	252
a	178	381
a	338	338
a	377	486
a	280	86
a	283	0
a	93	40
a	69	715
a	936	129
a	165	753
a	615	309
a	86	212
a	44	913
a	612	152
a	131	949
a	970	820
a	142	160
a	971	466
a	971	777
a	57	126
a	930	963
a	526	44
a	11	804
a	409	23
a	249	286
a	485	442
a	113	925
a	285	949
a	956	11
a	114	39
a	342	178
a	521	86
a	443	976
a	13	236
a	252	6
a	74	756
a	141	666
a	513	21
a	459	589
a	455	976
a	447	933
a	106	5
a	513	747
a	927	963
a	932	46
a	932	453
a	919	40
a	699	500
a	5	133
a	917	974
a	232	64
a	560	922
a	87	128
a	5	557
a	138	420
a	141	957
a	509	10
a	513	153
a	931	294
a	963	643
a	492	950
a	403	526
a	152	187
a	317	1
a	346	820
a	546	954
a	537	607
a	180	950
a	569	957
a	457	197
a	981	925
a	0	64
a	34	5
a	411	252
a	285	168
a	412	211
a	429	274
a	932	44
a	216	142
a	82	191
a	82	99
a	845	953
a	238	525
a	303	82
a	856	956
a	252	282
a	896	368
a	473	211
a	269	473
a	86	706
a	11	183
a	448	87
a	177	533
a	160	826
a	952	28
a	533	129
a	426	391
a	86	33
a	268	405
a	387	950
a	473	483
a	947	377
a	963	859
a	173	859
a	440	970
a	404	932
a	419	300
a	16	448
a	937	404
a	419	131
a	19	121
a	420	325
a	318	40
a	859	411
a	833	249
a	254	211
a	86	196
a	86	459
a	166	0
a	166	857
a	162	236
a	13	244
a	172	212
a	917	27
a	420	189
d	176	178
d	41	201
d	74	219
d	74	297
d	17	307
d	191	350
d	363	256
d	212	282
d	58	305
d	26	38
d	393	395
d	79	62
d	12	265
d	434	105
d	429	46
d	518	173
d	211	208
d	32	23
d	302	89
d	5	64
d	136	337
d	74	311
d	106	20
d	194	587
d	196	199
d	211	209
d	209	211
d	80	142
d	401	621
d	105	351
d	200	94
d	201	41
d	6	140
d	420	301
d	81	460
d	444	96
d	267	570
d	286	303
d	62	58
d	238	238
d	4	193
d	462	256
d	61	181
d	167	203
d	569	358
d	301	511
d	160	114
d	543	689
d	212	28
d	295	434
d	188	667
d	495	256
d	3	236
d	493	413
d	665	175
d	486	114
d	91	329
d	4	59
d	114	444
d	377	214
d	310	17
d	495	283
d	159	11
d	325	327
d	87	153
d	5	42
d	453	160
d	337	338
d	89	89
d	283	394
d	183	223
d	172	464
d	434	440
d	397	380
d	68	474
d	278	278
d	212	174
d	471	671
d	434	46
d	403	168
d	40	151
d	254	493
d	254	495
d	493	212
d	547	340
d	158	174
d	176	576
d	56	56
d	447	690
d	610	694
d	290	64
d	222	227
d	58	121
d	491	490
d	41	63
d	160	90
d	390	226
d	13	278
d	409	128
d	588	29
d	87	13
d	549	106
d	754	266
d	333	152
d	143	93
d	45	428
d	131	96
d	170	28
d	36	438
d	685	665
d	115	373
d	64	170
d	314	314
d	452	499
d	237	209
d	282	31
d	438	302
d	815	137
d	409	325
d	820	142
d	482	497
d	441	282
d	481	305
d	201	93
d	201	167
d	427	31
d	498	160
d	98	64
d	253	607
d	0	248
d	241	440
d	47	47
d	685	281
d	199	820
d	815	520
d	686	531
d	107	3
d	316	215
d	5	192
d	425	401
d	844	133
d	543	129
d	557	83
d	83	173
d	107	87
d	73	313
d	160	275
d	699	44
d	303	355
d	569	359
d	322	448
d	214	94
d	519	316
d	121	714
d	31	29
d	818	533
d	443	847
d	443	40
d	366	62
d	84	419
d	519	459
d	295	255
d	222	142
d	420	78
d	579	448
d	533	188
d	166	243
d	13	349
d	500	332
d	137	546
d	183	756
d	537	189
d	280	170
d	61	389
d	17	41
d	17	173
d	420	211
d	183	464
d	537	14
d	530	533
d	549	671
d	18	18
d	283	128
d	283	320
d	426	318
d	96	474
d	5	450
d	82	201
d	533	114
d	61	872
d	190	108
d	62	188
d	361	438
d	87	300
d	420	409
d	215	64
d	417	183
d	509	508
d	45	640
d	7	506
d	340	405
d	86	28
d	179	347
d	226	223
d	479	479
d	170	310
d	892	300
d	284	203
d	615	58
d	422	17
d	397	52
d	719	296
d	417	409
d	550	107
d	348	191
d	443	116
d	30	37
d	886	366
d	165	64
d	552	126
d	105	58
d	641	541
d	417	847
d	84	598
d	4	859
d	295	172
d	172	107
d	446	428
d	851	483
d	3	183
d	137	371
d	241	240
d	336	336
d	169	460
d	121	373
d	847	114
d	389	341
d	7	529
d	127	227
d	184	127
d	926	926
d	11	518
d	810	244
d	424	304
d	483	226
d	611	938
d	748	106
d	949	211
d	142	263
d	422	546
d	345	262
d	377	839
d	377	562
d	437	338
d	48	678
d	86	572
d	390	157
d	390	388
d	291	232
d	74	152
d	133	135
d	186	31
d	305	880
d	318	725
d	177	479
d	498	777
d	847	922
d	932	106
d	932	253
d	593	498
d	271	3
d	3	271
d	169	326
d	859	59
d	419	405
d	393	152
d	194	698
d	404	687
d	301	856
d	226	419
d	859	990
d	337	27
d	82	373
d	932	233
d	520	812
d	42	495
d	393	932
d	510	12
d	3	405
d	503	44
d	122	468
d	96	107
d	215	340
d	168	900
d	925	417
d	181	283
d	255	421
d	466	86
d	1001	826
d	420	28
a	23	28
a	47	48
a	124	125
a	169	170
a	74	222
a	74	227
a	249	255
a	264	267
a	147	249
a	17	177
a	17	226
a	322	45
a	73	330
a	139	46
a	353	354
a	145	252
a	295	103
a	164	216
a	305	63
a	254	186
a	329	187
a	321	104
a	107	114
a	147	152
a	26	38
a	393	104
a	249	115
a	377	377
a	100	429
a	44	407
a	3	3
a	199	196
a	295	86
a	278	257
a	294	346
a	434	161
a	84	84
a	521	340
a	342	139
a	438	40
a	466	141
a	252	132
a	121	82
a	29	39
a	496	529
a	32	23
a	174	285
a	174	16
a	58	59
a	62	249
a	322	334
a	254	31
a	417	318
a	395	157
a	62	70
a	129	450
a	299	184
a	573	566
a	361	47
a	105	180
a	329	208
a	95	200
a	41	114
a	95	218
a	180	351
a	216	269
a	1	1
a	62	115
a	128	197
a	0	146
a	263	333
a	209	243
a	190	62
a	489	64
a	180	433
a	7	161
a	143	375
a	209	211
a	581	79
a	419	336
a	27	116
a	161	12
a	46	371
a	320	628
a	233	434
a	21	495
a	506	141
a	31	31
a	165	129
a	83	431
a	495	1
a	180	122
a	86	263
a	82	393
a	546	58
a	482	521
a	30	35
a	295	18
a	211	132
a	62	453
a	661	502
a	238	238
a	56	3
a	68	82
a	256	211
a	5	527
a	493	401
a	4	665
a	181	60
a	89	302
a	683	683
a	684	684
a	69	190
a	549	694
a	380	157
a	635	2
a	351	377
a	667	549
a	362	421
a	174	158
a	212	144
a	232	14
a	42	493
a	113	96
a	188	473
a	476	112
a	37	34
a	367	256
a	107	58
a	131	717
a	129	53
a	27	34
a	175	665
a	86	47
a	13	23
a	329	363
a	32	113
a	408	5
a	60	376
a	60	95
a	108	357
a	440	515
a	65	380
a	238	158
a	82	249
a	377	167
a	98	404
a	303	369
a	241	234
a	166	742
a	159	11
a	744	744
a	63	16
a	29	21
a	370	547
a	325	327
a	114	82
a	42	5
a	193	194
a	390	385
a	337	338
a	283	390
a	24	23
a	337	170
a	172	197
a	46	106
a	377	393
a	264	533
a	140	282
a	572	484
a	244	409
a	756	215
a	478	110
a	98	100
a	258	66
a	151	361
a	326	173
a	681	345
a	343	345
a	592	461
a	592	760
a	608	406
a	258	559
a	107	329
a	92	287
a	174	303
a	76	75
a	297	260
a	466	265
a	426	426
a	68	549
a	6	515
a	353	124
a	327	327
a	280	494
a	328	478
a	82	642
a	318	442
a	504	44
a	74	460
a	370	318
a	185	97
a	96	209
a	359	699
a	549	212
a	158	174
a	212	492
a	262	191
a	190	162
a	189	184
a	50	217
a	88	304
a	569	674
a	318	326
a	666	161
a	474	142
a	83	280
a	288	212
a	20	520
a	115	612
a	211	738
a	160	90
a	183	309
a	142	62
a	502	43
a	577	518
a	452	570
a	249	162
a	189	533
a	44	434
a	588	29
a	187	184
a	47	129
a	250	0
a	58	518
a	473	418
a	187	365
a	44	504
a	143	93
a	424	87
a	115	366
a	361	361
a	212	404
a	404	615
a	377	172
a	339	261
a	249	63
a	358	502
a	358	7
a	358	358
a	470	119
a	45	445
a	745	221
a	331	362
a	320	232
a	162	2
a	166	84
a	381	178
a	77	497
a	77	539
a	58	131
a	35	38
a	455	444
a	152	518
a	126	58
a	116	725
a	300	128
a	210	16
a	67	108
a	108	67
a	748	283
a	352	206
a	342	280
a	149	191
a	81	20
a	434	148
a	248	259
a	426	92
a	16	405
a	59	63
a	87	82
a	163	83
a	395	181
a	155	326
a	387	368
a	290	493
a	105	495
a	74	231
a	238	758
a	176	611
a	142	4
a	672	365
a	454	107
a	81	121
a	21	160
a	182	53
a	543	170
a	320	156
a	151	748
a	94	218
a	226	218
a	233	828
a	21	80
a	214	278
a	249	546
a	546	249
a	438	263
a	692	231
a	370	26
a	809	208
a	452	823
a	26	370
a	526	450
a	266	720
a	714	425
a	370	339
a	105	106
a	211	365
a	253	21
a	270	28
a	303	170
a	515	177
a	540	549
a	137	46
a	182	376
a	47	47
a	142	508
a	223	87
a	368	379
a	264	700
a	286	408
a	273	4
a	526	440
a	318	107
a	350	157
a	297	17
a	21	357
a	826	195
a	4	239
a	23	87
a	555	44
a	287	81
a	283	114
a	133	93
a	80	92
a	64	113
a	211	389
a	301	502
a	327	105
a	212	820
a	686	531
a	13	272
a	93	438
a	234	239
a	184	183
a	276	426
a	95	122
a	487	558
a	21	36
a	809	132
a	172	542
a	62	306
a	73	313
a	28	46
a	429	335
a	62	356
a	434	58
a	125	404
a	776	203
a	142	434
a	170	31
a	9	499
a	100	99
a	5	291
a	443	444
a	304	82
a	84	729
a	17	253
a	17	162
a	273	15
a	747	508
a	183	480
a	340	142
a	478	160
a	284	681
a	417	107
a	392	387
a	128	327
a	440	206
a	209	282
a	405	121
a	11	90
a	301	857
a	621	301
a	132	242
a	371	236
a	592	160
a	813	399
a	820	82
a	494	366
a	91	96
a	106	300
a	519	85
a	519	106
a	519	607
a	107	23
a	215	155
a	121	820
a	530	11
a	149	160
a	441	166
a	183	145
a	188	533
a	63	849
a	344	191
a	803	58
a	167	655
a	81	87
a	305	865
a	131	532
a	57	460
a	627	667
a	84	1
a	160	371
a	549	627
a	537	189
a	351	95
a	101	83
a	176	129
a	166	129
a	55	809
a	121	540
a	325	21
a	122	397
a	585	129
a	135	338
a	184	189
a	306	64
a	549	663
a	358	247
a	4	587
a	448	273
a	425	129
a	209	420
a	564	686
a	438	444
a	333	269
a	820	231
a	82	201
a	86	563
a	56	209
a	499	332
a	600	585
a	61	872
a	438	590
a	320	94
a	361	438
a	52	61
a	166	399
a	96	881
a	812	859
a	3	62
a	62	627
a	87	211
a	428	428
a	86	353
a	417	183
a	141	9
a	546	154
a	166	20
a	62	736
a	608	452
a	166	139
a	412	884
a	58	373
a	48	84
a	7	62
a	885	20
a	23	121
a	277	515
a	409	421
a	46	121
a	36	48
a	529	499
a	107	748
a	565	430
a	419	351
a	419	531
a	133	405
a	226	223
a	820	365
a	405	891
a	160	261
a	266	525
a	131	160
a	199	205
a	615	828
a	92	685
a	5	840
a	452	421
a	82	368
a	68	679
a	100	5
a	305	16
a	489	305
a	615	17
a	615	333
a	320	179
a	685	845
a	413	458
a	518	86
a	536	214
a	719	296
a	898	230
a	218	166
a	166	641
a	443	116
a	54	166
a	166	54
a	299	6
a	64	115
a	444	113
a	9	720
a	301	327
a	252	84
a	59	195
a	434	495
a	106	756
a	84	411
a	84	295
a	754	293
a	82	27
a	191	903
a	405	333
a	4	859
a	295	172
a	359	700
a	60	396
a	666	666
a	301	314
a	446	334
a	13	450
a	552	55
a	107	448
a	221	249
a	162	50
a	526	232
a	160	724
a	461	273
a	474	409
a	137	210
a	121	253
a	232	156
a	908	908
a	413	65
a	21	146
a	115	31
a	161	265
a	537	537
a	812	87
a	206	908
a	562	177
a	820	917
a	31	51
a	235	243
a	295	585
a	209	137
a	495	739
a	851	377
a	5	11
a	640	100
a	117	160
a	927	237
a	508	710
a	424	340
a	11	518
a	549	316
a	422	493
a	368	301
a	87	304
a	269	447
a	26	47
a	847	464
a	309	18
a	748	16
a	231	181
a	377	344
a	886	812
a	61	19
a	61	280
a	281	949
a	404	173
a	99	937
a	161	452
a	950	74
a	249	954
a	765	86
a	285	105
a	114	261
a	163	145
a	473	150
a	333	281
a	404	424
a	305	949
a	68	282
a	284	255
a	44	366
a	48	678
a	83	615
a	945	327
a	212	494
a	283	255
a	390	157
a	473	106
a	291	232
a	823	856
a	282	411
a	971	470
a	963	244
a	971	321
a	255	283
a	971	324
a	859	193
a	186	31
a	301	22
a	375	211
a	252	826
a	963	546
a	237	926
a	301	93
a	76	139
a	921	930
a	956	913
a	74	513
a	30	721
a	932	295
a	126	6
a	546	377
a	133	5
a	856	358
a	232	576
a	367	337
a	932	236
a	13	357
a	490	460
a	460	490
a	710	272
a	3	281
a	446	46
a	537	20
a	981	417
a	859	195
a	371	81
a	235	360
a	113	165
a	494	312
a	932	427
a	758	758
a	142	256
a	131	82
a	42	459
a	337	424
a	932	255
a	423	361
a	282	533
a	210	160
a	487	213
a	255	42
a	393	932
a	292	484
a	182	872
a	933	956
a	107	179
a	107	468
a	107	591
a	249	172
a	65	204
a	503	44
a	690	316
a	140	735
a	956	362
a	184	82
a	465	83
a	145	999
a	215	340
a	7	922
a	23	932
a	86	115
a	159	166
a	420	68
a	142	68
a	974	917
a	338	420
a	312	420
a	480	107
a	549	296
a	152	86
a	1001	193
a	592	929
a	420	367
d	64	65
d	51	41
d	143	143
d	155	208
d	17	228
d	191	278
d	335	334
d	295	181
d	133	52
d	114	256
d	115	165
d	107	113
d	106	42
d	309	309
d	211	481
d	37	36
d	542	256
d	496	421
d	362	86
d	114	367
d	114	208
d	357	356
d	14	53
d	249	424
d	251	32
d	282	166
d	129	130
d	140	428
d	6	96
d	183	62
d	376	60
d	355	282
d	389	486
d	363	169
d	285	285
d	695	228
d	323	185
d	371	371
d	510	510
d	566	8
d	482	218
d	440	533
d	180	70
d	685	54
d	587	3
d	690	189
d	2	5
d	50	643
d	172	401
d	533	87
d	167	491
d	183	375
d	478	424
d	82	303
d	63	129
d	421	525
d	143	62
d	197	201
d	438	33
d	0	178
d	177	5
d	89	304
d	212	226
d	172	483
d	506	105
d	553	134
d	258	477
d	515	232
d	592	272
d	338	211
d	82	230
d	495	351
d	351	81
d	403	221
d	210	234
d	12	365
d	182	157
d	121	303
d	115	229
d	84	254
d	254	474
d	362	6
d	28	212
d	428	301
d	162	190
d	163	106
d	152	365
d	233	433
d	233	84
d	113	725
d	116	165
d	788	788
d	83	533
d	223	212
d	233	158
d	2	286
d	409	450
d	282	139
d	482	535
d	183	152
d	128	63
d	448	428
d	160	224
d	104	388
d	158	243
d	86	95
d	455	123
d	93	168
d	160	562
d	379	398
d	379	321
d	12	570
d	498	8
d	548	377
d	8	569
d	409	624
d	249	16
d	515	484
d	28	26
d	806	89
d	2	587
d	153	16
d	738	57
d	6	191
d	93	78
d	169	160
d	145	303
d	129	611
d	360	570
d	582	418
d	816	116
d	366	183
d	63	412
d	259	728
d	68	424
d	95	820
d	7	573
d	14	79
d	235	236
d	346	51
d	776	391
d	159	434
d	145	269
d	117	170
d	434	2
d	615	147
d	79	14
d	215	747
d	546	723
d	183	169
d	292	523
d	531	365
d	451	466
d	62	280
d	608	7
d	14	523
d	351	280
d	539	160
d	41	460
d	238	457
d	221	116
d	591	160
d	225	18
d	531	115
d	257	401
d	82	58
d	125	97
d	106	771
d	510	86
d	277	14
d	231	206
d	333	366
d	13	325
d	339	464
d	147	644
d	440	366
d	173	256
d	62	362
d	809	465
d	86	756
d	2	612
d	533	173
d	588	169
d	14	465
d	280	113
d	86	90
d	107	550
d	411	738
d	450	93
d	413	93
d	564	258
d	859	685
d	104	393
d	240	211
d	498	247
d	172	51
d	74	424
d	232	358
d	211	194
d	552	809
d	169	301
d	11	12
d	500	501
d	533	187
d	57	194
d	878	35
d	509	69
d	509	81
d	422	248
d	866	80
d	24	25
d	507	85
d	399	457
d	426	518
d	141	360
d	96	121
d	809	88
d	321	381
d	263	897
d	166	380
d	411	88
d	20	424
d	188	215
d	83	140
d	527	444
d	351	420
d	107	129
d	121	424
d	177	146
d	4	89
d	420	235
d	173	184
d	252	56
d	327	11
d	409	800
d	324	558
d	531	62
d	252	272
d	5	809
d	541	764
d	495	118
d	363	422
d	59	285
d	256	210
d	256	338
d	326	923
d	930	931
d	856	142
d	5	24
d	455	89
d	13	15
d	21	210
d	86	840
d	422	145
d	215	218
d	311	424
d	333	950
d	614	614
d	96	13
d	950	158
d	199	917
d	70	431
d	963	58
d	951	957
d	86	546
d	87	208
d	820	970
d	949	511
d	971	29
d	115	422
d	494	509
d	409	357
d	710	896
d	822	936
d	976	442
d	11	956
d	922	913
d	21	513
d	478	306
d	5	557
d	92	160
d	333	981
d	163	20
d	194	990
d	513	147
d	699	699
d	845	812
d	856	922
d	160	96
d	593	907
d	231	214
d	434	677
d	963	932
d	833	7
d	118	326
d	756	166
d	473	412
d	803	63
d	1001	194
d	373	112
a	23	25
a	23	39
a	54	55
a	72	21
a	77	79
a	17	120
a	122	123
a	83	82
a	153	152
a	192	193
a	229	64
a	280	129
a	17	85
a	167	167
a	64	229
a	191	349
a	372	373
a	374	44
a	295	385
a	295	391
a	295	104
a	133	402
a	2	195
a	87	422
a	422	87
a	38	40
a	282	424
a	105	249
a	178	177
a	84	121
a	148	468
a	265	19
a	170	470
a	393	378
a	2	102
a	329	66
a	314	85
a	212	121
a	199	201
a	514	514
a	354	353
a	103	526
a	263	76
a	37	36
a	104	394
a	6	157
a	87	484
a	89	474
a	176	176
a	249	106
a	188	459
a	542	403
a	151	438
a	327	5
a	97	323
a	302	89
a	447	447
a	296	181
a	296	295
a	123	41
a	462	561
a	372	134
a	372	83
a	563	290
a	196	128
a	196	167
a	278	180
a	473	19
a	64	157
a	172	129
a	359	529
a	362	362
a	484	143
a	142	282
a	38	443
a	420	210
a	372	282
a	41	133
a	41	123
a	74	482
a	32	30
a	142	283
a	242	158
a	13	550
a	263	48
a	490	371
a	433	432
a	142	41
a	33	40
a	105	533
a	160	320
a	320	351
a	340	173
a	195	192
a	269	448
a	56	96
a	261	32
a	80	142
a	448	447
a	448	429
a	162	532
a	63	281
a	63	208
a	114	210
a	179	179
a	401	425
a	211	256
a	148	344
a	269	164
a	145	233
a	164	140
a	164	164
a	581	139
a	551	106
a	21	364
a	121	84
a	6	132
a	438	251
a	14	181
a	65	562
a	129	173
a	133	170
a	81	460
a	272	271
a	218	218
a	525	499
a	452	573
a	82	68
a	462	256
a	665	665
a	128	371
a	59	3
a	165	256
a	63	532
a	113	113
a	301	511
a	267	608
a	222	188
a	80	62
a	136	437
a	589	459
a	107	258
a	63	194
a	177	440
a	429	100
a	390	390
a	5	59
a	654	25
a	249	506
a	174	377
a	296	342
a	258	357
a	53	466
a	434	371
a	515	515
a	290	357
a	280	115
a	46	428
a	301	118
a	80	106
a	593	377
a	86	714
a	325	69
a	142	248
a	395	389
a	214	483
a	355	128
a	129	46
a	553	553
a	723	551
a	281	520
a	104	61
a	108	375
a	140	644
a	10	25
a	104	181
a	49	49
a	180	70
a	236	3
a	42	188
a	265	525
a	566	666
a	333	318
a	411	717
a	589	283
a	667	6
a	379	394
a	58	408
a	113	107
a	609	609
a	525	421
a	407	503
a	361	417
a	397	379
a	281	5
a	424	81
a	12	681
a	61	264
a	6	305
a	105	21
a	82	129
a	82	567
a	142	254
a	14	493
a	329	290
a	81	21
a	308	438
a	124	404
a	42	105
a	283	181
a	283	693
a	738	481
a	86	601
a	172	483
a	99	124
a	148	262
a	222	560
a	213	407
a	440	264
a	409	244
a	478	478
a	678	92
a	183	714
a	498	569
a	283	249
a	226	82
a	82	230
a	245	443
a	351	371
a	351	81
a	403	221
a	180	277
a	82	209
a	614	106
a	11	666
a	160	323
a	87	518
a	434	46
a	31	142
a	137	54
a	560	75
a	61	483
a	48	211
a	82	163
a	121	115
a	121	147
a	323	124
a	124	99
a	318	423
a	585	84
a	254	296
a	37	545
a	493	212
a	352	60
a	388	384
a	97	353
a	70	84
a	168	231
a	189	86
a	168	789
a	63	209
a	695	164
a	748	708
a	121	792
a	250	395
a	83	41
a	56	56
a	173	269
a	233	433
a	655	280
a	493	424
a	163	87
a	531	116
a	414	479
a	223	309
a	83	533
a	146	1
a	520	286
a	64	528
a	434	441
a	62	80
a	444	47
a	486	278
a	280	172
a	129	405
a	314	225
a	272	462
a	46	169
a	17	82
a	284	6
a	2	132
a	21	41
a	373	282
a	360	569
a	199	342
a	229	39
a	533	32
a	466	374
a	698	809
a	181	385
a	495	46
a	142	115
a	170	35
a	211	106
a	112	112
a	661	459
a	301	4
a	221	215
a	697	697
a	19	674
a	452	499
a	502	374
a	8	12
a	495	342
a	437	115
a	155	337
a	222	85
a	438	302
a	707	331
a	738	195
a	255	152
a	371	363
a	412	63
a	105	422
a	355	152
a	338	245
a	495	223
a	223	624
a	447	323
a	143	548
a	438	337
a	210	63
a	377	0
a	114	686
a	3	158
a	651	118
a	206	201
a	816	116
a	258	831
a	366	183
a	160	379
a	81	363
a	442	545
a	504	406
a	69	282
a	253	189
a	81	82
a	0	103
a	137	129
a	241	440
a	62	180
a	332	525
a	264	247
a	209	84
a	272	63
a	183	16
a	8	525
a	665	212
a	434	421
a	822	484
a	80	20
a	434	412
a	443	47
a	211	364
a	211	340
a	303	3
a	160	333
a	272	3
a	159	434
a	459	215
a	195	193
a	354	64
a	159	301
a	133	464
a	598	553
a	366	166
a	53	215
a	140	64
a	437	89
a	602	525
a	186	283
a	51	143
a	179	388
a	79	445
a	733	733
a	303	159
a	172	377
a	328	375
a	183	544
a	608	7
a	211	464
a	193	195
a	655	35
a	280	114
a	450	65
a	82	426
a	82	853
a	377	347
a	809	131
a	182	150
a	515	440
a	223	20
a	377	365
a	169	300
a	194	586
a	64	665
a	366	255
a	65	290
a	16	280
a	160	140
a	312	256
a	144	166
a	506	434
a	87	166
a	34	33
a	34	36
a	196	820
a	453	166
a	640	640
a	420	78
a	483	321
a	377	249
a	579	448
a	87	371
a	215	366
a	226	121
a	7	264
a	20	83
a	500	502
a	160	778
a	30	51
a	627	189
a	727	483
a	61	465
a	316	297
a	82	419
a	351	181
a	121	228
a	121	93
a	17	493
a	86	756
a	168	493
a	266	232
a	806	806
a	107	495
a	107	21
a	264	232
a	261	51
a	305	517
a	5	450
a	447	45
a	6	426
a	442	442
a	840	562
a	442	455
a	560	211
a	549	44
a	96	340
a	75	96
a	541	541
a	478	13
a	387	485
a	322	428
a	500	406
a	349	64
a	105	358
a	105	81
a	66	48
a	141	856
a	149	621
a	183	705
a	46	405
a	299	590
a	557	395
a	20	885
a	537	486
a	53	380
a	661	856
a	405	434
a	40	409
a	405	308
a	728	96
a	891	405
a	107	747
a	195	57
a	201	283
a	426	518
a	132	518
a	246	246
a	287	418
a	173	160
a	14	93
a	106	83
a	206	588
a	892	405
a	859	4
a	397	52
a	44	424
a	498	64
a	166	163
a	730	301
a	281	252
a	126	56
a	348	191
a	546	209
a	30	26
a	265	707
a	295	486
a	165	89
a	232	525
a	482	289
a	377	133
a	105	58
a	123	450
a	726	17
a	172	346
a	409	515
a	353	365
a	411	462
a	113	434
a	409	318
a	405	543
a	415	852
a	121	520
a	563	129
a	64	309
a	169	900
a	235	420
a	160	27
a	31	337
a	16	222
a	60	280
a	820	150
a	271	54
a	83	654
a	360	533
a	327	11
a	333	518
a	65	14
a	283	51
a	263	283
a	81	911
a	318	283
a	23	229
a	209	139
a	209	131
a	23	172
a	473	298
a	145	333
a	438	136
a	562	714
a	765	430
a	271	552
a	380	656
a	95	129
a	363	577
a	222	0
a	149	656
a	326	923
a	211	412
a	931	158
a	114	892
a	508	259
a	408	587
a	381	391
a	549	934
a	128	11
a	424	304
a	823	8
a	464	116
a	304	87
a	377	851
a	301	170
a	48	166
a	611	938
a	938	611
a	914	860
a	546	367
a	215	197
a	209	909
a	278	908
a	174	252
a	137	88
a	949	211
a	375	21
a	88	210
a	86	840
a	311	424
a	518	424
a	377	839
a	283	129
a	367	375
a	151	427
a	949	281
a	913	183
a	249	161
a	300	101
a	424	404
a	950	158
a	700	956
a	200	581
a	167	426
a	951	951
a	694	255
a	963	237
a	86	206
a	473	44
a	809	949
a	949	511
a	951	359
a	649	246
a	971	235
a	971	400
a	971	29
a	918	974
a	167	572
a	914	165
a	133	337
a	131	252
a	230	283
a	367	75
a	212	453
a	939	572
a	98	932
a	342	149
a	342	346
a	922	847
a	211	949
a	105	152
a	422	518
a	980	261
a	115	883
a	420	116
a	33	31
a	180	172
a	434	137
a	154	114
a	187	300
a	777	259
a	593	498
a	498	922
a	377	546
a	949	57
a	212	77
a	32	151
a	437	339
a	168	840
a	86	19
a	271	518
a	403	473
a	925	443
a	317	309
a	537	315
a	42	427
a	82	601
a	699	845
a	312	494
a	931	301
a	548	497
a	141	913
a	473	280
a	833	7
a	423	442
a	86	855
a	86	191
